date,score,technical,volume,margin,institutional,mdd_5d_pct,mdd_20d_pct
2025-07-02,75.4,80.8,77.7,73.3,69.8,1.5441,1.6902
2025-07-03,80.6,80.6,75.1,73.9,92.6,1.5441,1.6902
2025-07-04,73.3,81.5,74.7,73.2,63.9,0.8215,1.6902
2025-07-07,69.4,81.8,73.1,73.6,49.3,0.598,1.6902
2025-07-08,75.8,81.1,79.3,73.3,69.4,0.598,1.6902
2025-07-09,75.7,80.7,75.2,73.0,73.7,0.598,1.6902
2025-07-10,75.6,81.3,75.1,71.6,74.5,0.598,1.6902
2025-07-11,81.1,82.0,82.2,72.3,88,0.598,1.6902
2025-07-14,67.8,82.7,72.0,70.9,45.6,0.1821,1.6902
2025-07-15,79.2,82.1,74.5,71.2,89.0,1.6902,1.6902
2025-07-16,77.6,81.3,76.4,71.3,81.4,1.6902,1.6902
2025-07-17,74.8,82.5,80.4,71.7,64.9,1.6902,1.6902
2025-07-18,82.5,81.6,76.5,71.9,100.0,1.6902,1.6902
2025-07-21,74.8,83.0,79.0,69.9,67.4,1.5108,1.5108
2025-07-22,75.0,90.1,69.7,73.5,66.5,0.9032,0.9032
2025-07-23,78.1,89.4,76.5,73.4,73.2,0.9032,3.5008
2025-07-24,79.5,89.6,82.0,74.5,72.0,0.9032,3.5008
2025-07-25,78.4,89.8,81.0,71.9,70.8,0.9032,3.5008
2025-07-28,79.6,90.8,81.3,73.7,72.6,0.9032,3.5008
2025-07-29,72.4,90.2,77.4,73.9,47.9,0.6948,3.5008
2025-07-30,81.0,90.4,76.0,72.4,85.0,0.9012,3.5008
2025-07-31,80.1,90.1,82.7,73.9,73.8,0.9012,3.5008
2025-08-01,76.6,91.0,82.9,73.5,58.9,0.9012,3.5008
2025-08-04,79.0,91.0,81.6,72.7,70.5,0.9012,3.5008
2025-08-05,80.0,91.4,77.0,72.0,79.6,0.9012,3.5008
2025-08-06,69.2,90.6,75.3,70.8,40.1,0.0,3.5008
2025-08-07,85.0,89.6,80.5,69.8,100.0,0.5413,3.5008
2025-08-08,76.2,89.6,82.5,69.3,63.4,0.5413,3.5008
2025-08-11,76.1,89.7,82.6,67.1,65.1,0.5413,3.5008
2025-08-12,75.2,89.4,82.9,66.4,62.3,0.5413,3.5008
2025-08-13,75.5,88.2,69.0,74.6,70.3,3.5008,3.5008
2025-08-14,76.4,88.5,77.9,74.9,64.4,3.5008,3.5008
2025-08-15,79.5,88.1,83.1,73.8,72.9,3.5008,3.5008
2025-08-18,75.1,88.0,76.9,61.7,73.7,3.5008,3.5008
2025-08-19,68.3,89.4,78.3,68.2,37.2,2.9895,2.9895
2025-08-20,56.7,77.7,61.2,71.1,17.0,0.8249,2.0519
2025-08-21,75.6,89.0,74.7,72.2,66.3,1.156,2.0519
2025-08-22,66.2,78.8,74.6,71.5,40,1.1697,2.0519
2025-08-25,83.0,89.7,79.1,68.2,95.2,1.8278,2.0519
2025-08-26,73.3,90.6,81.9,69.3,51.3,2.0519,2.0519
2025-08-27,76.5,89.9,76.2,67.3,72.6,2.0519,2.0519
2025-08-28,70.7,90.1,76.4,65.8,50.3,0.9064,0.9064
2025-08-29,75.5,90.1,81.4,64.8,65.8,0.8927,2.5414
2025-09-01,68.5,80.0,76.6,67.9,49.4,0.2283,2.5414
2025-09-02,74.8,77.5,79.1,67.6,74.8,0.0,2.5414
2025-09-03,76.2,80.2,78.2,69.0,77.4,0.0,2.5414
2025-09-04,77.5,87.2,79.8,65.9,77.1,0.0,2.5414
2025-09-05,82.8,90.4,74.7,66.0,100.0,0.0,2.5414
2025-09-08,80.2,90.2,80.7,71.8,78.1,0.4612,2.5414
2025-09-09,83.3,89.1,76.7,71.2,96.3,0.4612,2.5414
2025-09-10,82.5,87.5,77.6,65.1,100.0,0.7468,2.5414
2025-09-11,81.5,88.1,81.2,76.1,80.6,0.7468,2.5414
2025-09-12,81.8,87.1,75.3,76.6,88,0.7468,2.5414
2025-09-15,76.3,87.4,79.2,77.3,61.2,0.7468,2.5414
2025-09-16,80.6,87.3,75.6,75.8,83.6,0.7468,2.5414
2025-09-17,72.6,89.7,76.4,75.6,48.8,0.7412,2.5414
2025-09-18,78.6,88.4,77.0,75.0,73.9,0.8516,2.5414
2025-09-19,75.1,89.5,75.6,74.8,60.8,2.5414,2.5414
2025-09-22,75.2,87.9,75.1,73.5,64.5,2.5414,2.5414
2025-09-23,76.4,84.0,77.3,73.9,70.5,2.5414,2.5414
2025-09-24,71.1,86.2,80.4,72.1,45.7,2.353,2.353
2025-09-25,76.7,88.0,77.0,71.3,70.5,1.7043,1.8635
2025-09-26,64.6,88.9,69.4,73.5,26.8,0.0,1.8635
2025-09-30,77.4,89.4,73.1,74.3,72.7,0.5449,1.8635
2025-10-01,78.7,89.5,75.0,74.3,76.1,0.5449,1.8635
2025-10-02,81.8,87.5,79.4,72.1,88,1.3863,1.8635
2025-10-03,77.5,83.3,75.5,73.1,78.0,1.8635,2.1794
2025-10-07,74.6,77.2,80.5,72.7,68.1,1.8635,2.1794
2025-10-08,67.0,82.4,75.6,72.1,37.8,1.8635,2.4111
2025-10-09,74.9,81.1,77.3,71.2,69.8,1.8635,2.4111
2025-10-13,63.6,85.6,76.8,75.0,17.0,1.2496,2.4111
2025-10-14,69.5,86.1,66.1,76.1,49.7,1.2496,2.4111
2025-10-15,72.6,85.4,77.8,76.0,51.3,1.2496,2.4111
2025-10-16,78.3,82.3,76.4,74.5,80.2,1.2496,3.3072
2025-10-17,65.3,85.0,76.5,58.7,41.1,0.7933,3.3072
2025-10-20,74.4,84.4,74.6,59.9,78.8,0.7933,5.5708
2025-10-21,77.1,84.8,80.5,71.3,71.9,0.7933,6.192
2025-10-22,69.4,85.8,79.4,73.0,39.5,0.4219,6.192
2025-10-23,68.8,85.8,78.8,74.1,36.6,0.217,6.7043
2025-10-27,84.4,84.2,79.5,74.7,99.1,0.217,6.7043
2025-10-28,70.6,84.9,80.5,75.2,41.9,0.7695,6.7043
2025-10-29,77.2,83.8,76.5,73.9,74.4,2.1794,6.7043
2025-10-30,77.7,83.3,82.0,75.8,70.0,2.1794,6.7043
2025-10-31,70.2,84.7,79.7,75.0,41.4,2.4111,6.7043
2025-11-03,75.7,85.0,80.3,70.8,66.6,2.4111,6.7043
2025-11-04,76.0,86.0,75.5,74.8,67.6,1.6544,5.9809
2025-11-05,63.4,86.0,76.0,74.5,17.0,0.889,5.4108
2025-11-06,76.8,85.3,74.1,74.0,73.8,0.889,5.4108
2025-11-07,62.8,78.8,74.8,71.3,26.4,1.9665,5.4108
2025-11-10,76.4,85.9,74.1,71.9,73.7,1.9665,5.4108
2025-11-11,71.6,79.7,80.6,73.8,52.2,4.2615,5.4108
2025-11-12,75.1,87.7,76.9,65.7,70.3,4.8913,5.4108
2025-11-13,76.2,87.1,81.0,66.1,70.7,4.7429,5.2632
2025-11-14,59.3,78.1,70.8,70.2,18.3,3.6884,3.6884
2025-11-17,73.5,78.9,80.3,72.2,62.7,3.6884,3.6884
2025-11-18,59.1,67.9,70.7,71.2,26.7,3.6148,3.6148
2025-11-19,62.0,64.5,73.9,69.6,40,3.6148,3.6148
2025-11-20,77.4,77.1,79.0,72.3,81.1,3.6148,3.6148
2025-11-21,54.6,60.9,69.0,69.0,19.3,0.0,3.2823
2025-11-24,65.4,61.9,81.5,68.1,50.3,1.0278,3.2823
2025-11-25,68.5,70.5,56.4,68.9,78.3,1.0278,3.2823
2025-11-26,75.9,74.8,77.7,69.8,81.5,1.0278,3.2823
2025-11-27,77.2,83.5,74.3,69.6,81.4,1.0278,3.2823
2025-11-28,75.9,84.0,79.6,71.2,68.8,1.0278,3.2823
2025-12-01,65.1,73.0,74.3,68.8,44.1,0.0,3.2823
2025-12-02,76.5,82.9,74.4,69.6,79.0,0.4281,3.2823
2025-12-03,78.0,85.6,73.5,70.7,82.1,0.4281,3.2823
2025-12-04,76.6,85.0,76.5,70.1,74.9,1.3238,3.2823
2025-12-05,82.6,87.1,73.7,69.6,100.0,1.3238,3.2823
2025-12-08,77.8,89.7,74.6,68.8,77.9,1.8795,3.2823
2025-12-09,74.7,88.3,80.6,67.4,62.7,3.0424,3.2823
2025-12-10,78.3,89.7,76.2,66.1,80.9,3.0829,3.2823
2025-12-11,69.9,85.6,76.2,74.1,43.9,2.587,2.587
2025-12-12,79.8,88.2,76.8,74.4,79.9,2.587,2.587
2025-12-15,63.0,84.4,75.6,73.1,18.8,1.4297,1.4297
2025-12-16,61.8,74.7,76.1,72.3,24.1,0.2474,0.9397
2025-12-17,67.3,74.8,82.5,72.1,39.9,0.2058,0.9397
2025-12-18,67.3,72.2,81.6,70.6,44.9,0.0,0.9397
2025-12-19,75.7,84.1,77.8,72.0,68.9,0.0,0.9397
2025-12-22,83.6,88.5,81.3,73.6,91.1,0.3601,1.6172
2025-12-23,76.4,89.1,75.5,71.6,69.2,0.3601,1.6172
2025-12-24,77.1,88.5,80.9,70.2,68.8,0.3601,1.6172
2025-12-26,76.3,89.4,76.2,69.8,69.9,0.3601,1.6172
2025-12-29,78.6,90.9,76.7,74.6,72.4,0.3601,1.6172
2025-12-30,79.0,90.1,82.1,74.7,68.9,0.4606,1.6172
2025-12-31,76.8,91.6,78.1,74.7,62.9,0.7056,1.6172
2026-01-02,78.7,91.5,75.5,74.4,73.3,0.9397,2.256
2026-01-05,76.4,88.6,75.7,73.5,67.5,0.9397,3.5965
2026-01-06,73.9,85.8,77.8,60.5,71.4,0.9397,3.5965
2026-01-07,61.8,87.0,61.7,59.5,39.0,0.4814,3.5965
2026-01-08,74.7,87.7,67.4,76.4,67.3,0.424,3.5965
2026-01-09,78.4,87.6,82.4,77.2,66.2,0.424,3.5965
2026-01-12,73.6,87.3,76.9,77.7,52.3,0.424,3.5965
2026-01-13,81.0,86.9,81.7,76.5,78.9,0.424,3.5965
2026-01-14,78.3,84.8,77.2,75.8,75.4,1.6172,3.5965
2026-01-15,77.9,85.0,82.5,76.9,67.3,1.6172,3.5965
2026-01-16,81.5,81.2,80.2,75.9,88.7,1.6172,3.5965
2026-01-19,61.8,79.7,75.6,57.8,33.9,1.6172,3.5965
2026-01-20,70.6,79.7,82.2,56.2,64.1,1.6172,3.5965
2026-01-21,61.2,83.7,59.1,76.5,25.4,0.0,3.5965
2026-01-22,78.3,81.9,81.0,72.4,77.8,0.8156,3.5965
2026-01-23,76.8,80.9,76.2,71.4,78.8,2.256,7.301
2026-01-26,71.6,80.9,80.5,56.3,68.6,3.5965,7.301
2026-01-27,75.7,80.0,76.4,69.7,76.8,3.5965,7.301
2026-01-28,76.6,75.5,80.3,69.4,81.3,3.5965,9.3297
2026-01-29,74.3,79.0,77.0,73.1,67.9,2.8038,9.3297
2026-01-30,64.3,82.6,76.9,72.3,25.5,1.5698,9.3297
2026-02-02,66.7,83.3,74.6,77.9,30.9,1.5698,9.3297
2026-02-03,78.2,82.2,78.5,77.1,75.2,1.5698,9.3297
2026-02-04,78.3,82.8,78.1,77.7,74.6,1.5698,9.3297
2026-02-05,60.9,83.9,67.5,75.2,17.2,0.0577,9.3297
2026-02-06,74.5,84.4,79.0,77.0,57.8,0.0,9.3297
2026-02-09,76.4,83.6,57.6,78.6,86.0,0.0,9.3297
2026-02-10,79.2,82.5,54.6,79.6,100.0,0.0,9.3297
2026-02-11,83.0,80.1,76.6,78.7,96.7,0.9019,9.3297
2026-02-23,77.0,79.4,80.3,78.5,69.8,3.0802,9.3297
2026-02-24,83.0,75.8,80.9,76.9,98.3,7.301,9.3297
2026-02-25,72.6,73.7,77.7,61.7,77.2,7.301,9.3297
2026-02-26,70.0,75.2,80.5,60.9,63.3,7.301,9.3297
2026-03-02,63.2,75.1,76.8,58.6,42.4,8.5045,8.5045
2026-03-03,59.0,79.0,58.0,77.3,21.8,6.4481,7.644
2026-03-04,59.6,72.5,58.0,83.9,23.9,4.6403,7.644
2026-03-05,71.4,80.3,77.0,89.0,39.4,4.6403,7.644
2026-03-06,70.1,80.5,77.9,76.6,45.6,4.432,7.644
2026-03-09,57.4,70.8,68.7,73.1,17.0,2.262,7.644
2026-03-10,71.2,73.5,77.4,76.7,57.1,2.262,7.644
2026-03-11,83.0,81.9,77.9,78.9,93.3,2.262,7.644
2026-03-12,64.1,83.8,68.4,74.6,29.4,1.9183,7.644
2026-03-13,60.4,75.7,74.6,59.4,31.9,2.3427,7.644
2026-03-16,63.3,76.0,79.4,57.7,40,4.7341,7.644
2026-03-17,72.8,84.7,74.7,57.7,74.1,5.0551,7.644
2026-03-18,72.7,84.7,78.7,56.9,70.4,5.0551,7.644
2026-03-19,60.4,77.3,68.2,68.8,27.3,3.1981,5.8377
2026-03-20,70.1,76.6,80.5,75.7,47.5,2.7774,5.4284
2026-03-23,58.9,70.9,67.3,73.2,24.3,2.7541,5.1321
2026-03-24,69.2,69.2,75.7,74.4,57.6,5.1321,5.1321
2026-03-25,74.7,75.4,53.5,74.6,95.5,5.1321,5.1321
2026-03-26,73.7,73.0,75.9,73.9,72,4.8433,4.8433
2026-03-27,63.4,70.3,67.8,73.0,42.6,4.1966,4.1966
2026-03-30,58.5,64.6,66.9,73.2,29.4,2.4453,2.4453
2026-03-31,56.0,53.7,68.9,72.5,28.7,1.8158,1.8158
2026-04-01,79.4,73.7,76.3,76.9,90.6,1.8158,1.8158
2026-04-02,63.4,66.2,67.8,75.2,44.3,0.0,1.7417
2026-04-07,71.7,79.8,56.5,73.4,77.2,0.0,1.7417
2026-04-08,85.8,89.3,79.0,75.0,100.0,0.0,1.7417
2026-04-09,80.8,88.8,82.0,73.6,78.8,0.0,1.7417
2026-04-10,75.9,86.4,81.4,59.7,76.1,0.8825,1.7417
2026-04-13,72.7,87.7,80.2,56.0,66.9,0.8825,1.7417
2026-04-14,76.5,85.2,78.8,53.4,88.6,0.8825,1.7417
2026-04-15,73.1,82.9,76.2,53.5,80.0,0.8825,1.7417
2026-04-16,75.1,81.7,77.9,52.6,88,0.8825,1.8158
2026-04-17,72.4,83.7,77.2,65.0,63.6,0.4338,2.4848
2026-04-20,71.9,83.3,83.5,52.7,68.1,0.4338,4.1928
2026-04-21,79.6,79.9,81.6,68.2,88.7,0.4338,4.5619
2026-04-22,71.6,77.2,77.8,60.3,71.1,0.7904,4.5619
2026-04-23,68.7,78.3,58.8,73.0,64.9,1.7417,4.5619
2026-04-24,76.2,73.5,78.7,70.6,81.9,1.7417,4.5619
2026-04-27,62.2,72.2,81.1,53.5,42.2,1.7417,4.5619
2026-04-28,59.8,71.7,77.8,44.1,45.6,1.5058,4.5619
2026-04-29,58.5,70.9,73.6,51.3,38.1,0.9589,4.5619
2026-04-30,63.6,72.5,74.6,67.3,40.0,0.7866,4.5619
2026-05-04,77.8,71.5,79.1,66.5,94.1,0.7866,4.5619
2026-05-05,69.2,71.5,81.0,54.4,69.7,0.7866,4.5619
2026-05-06,71.5,71.5,74.6,57.1,82.7,1.3337,4.5619
2026-05-07,75.4,71.2,81.1,69.5,79.8,1.3337,4.5619
2026-05-08,71.4,71.2,78.1,72.7,63.8,1.7327,4.4811
2026-05-11,72.6,72.4,79.9,71.2,66.9,2.4022,6.3634
2026-05-12,68.1,72.5,64.6,71.1,64.2,4.1118,6.3634
2026-05-13,60.9,73.8,70.1,56.8,42.8,4.1458,6.9601
2026-05-14,69.9,74.7,75.1,56.9,73.0,4.1458,7.1239
2026-05-15,69.3,75.4,76.4,72.4,52.9,2.7969,7.1239
2026-05-18,65.7,76.7,74.4,70.3,41.4,2.13,7.1239
2026-05-19,61.3,73.0,68.4,72.1,31.8,0.3852,7.1239
2026-05-20,64.7,73.4,78.1,67.4,40,0.2727,7.1239
2026-05-21,81.5,78.5,77.8,69.6,100.0,1.4017,7.1239
2026-05-22,74.4,76.0,79.4,44.5,97.9,1.4017,7.1239
2026-05-25,70.7,75.9,81.2,44.5,81.2,1.4017,7.1239
2026-05-26,70.1,77.0,81.1,48.8,73.5,1.4017,7.1239
2026-05-27,73.4,76.0,79.8,64.8,73.0,1.4017,7.1239
2026-05-28,66.5,75.4,75.3,72.4,42.8,1.6826,7.1239
2026-05-29,72.3,74.4,80.0,52.0,82.7,2.988,7.1239
2026-06-01,67.3,76.3,76.8,44.4,71.5,6.3634,7.1239
2026-06-02,67.9,76.1,83.0,44.3,68.2,6.3634,7.1239
2026-06-03,74.8,75.5,81.1,66.2,76.6,6.9601,7.1239
2026-06-04,59.6,76.4,68.9,63.6,29.6,5.5345,6.6394
2026-06-05,62.1,75.7,75.5,69.1,28.3,4.2632,6.6394
2026-06-08,60.7,73.5,67.2,79.7,22.4,3.4784,6.6394
2026-06-09,65.2,74.5,77.7,72.9,35.6,3.4784,6.6394
2026-06-10,63.1,68.2,68.3,81.7,34.1,0.176,6.6394
2026-06-11,70.2,68.4,79.2,71.8,61.4,0.0,6.6394
2026-06-12,73.8,77.4,57.4,73.9,86.6,0.0,6.6394
2026-06-15,73.8,74.7,76.9,56.6,87.0,1.3424,6.6394
2026-06-16,69.8,73.7,67.3,57.5,80.6,3.5565,6.6394
2026-06-17,64.2,73.5,76.2,53.4,53.6,3.5565,10.6202
2026-06-18,69.4,75.8,74.5,54.7,72.8,6.6394,11.0843
2026-06-22,70.5,75.5,79.2,45.6,81.6,6.6394,11.0843
2026-06-23,68.4,77.1,76.4,72.1,48.0,5.3691,
2026-06-24,57.4,77.0,69.8,65.8,17.0,3.6396,
2026-06-25,69.3,76.8,78.1,68.5,53.7,3.6396,
2026-06-26,59.0,71.8,68.9,70.5,24.7,0.5845,
2026-06-29,71.4,71.3,63.3,78.9,72,0.9839,
2026-06-30,77.0,78.2,77.3,77.1,75.5,3.275,
2026-07-01,75.0,78.2,79.1,63.2,79.6,3.275,
2026-07-02,59.8,78.2,72.7,57.8,30.5,3.0483,
2026-07-03,61.7,80.0,79.1,52.4,35.4,3.0483,
2026-07-06,66.8,81.8,79.8,51.3,54.4,3.9059,
2026-07-07,64.7,77.2,69.5,72.6,39.7,2.1788,
2026-07-08,69.1,76.4,72.3,78.7,49.2,2.1788,
2026-07-09,66.6,78.1,66.2,71.3,50.9,6.4874,
2026-07-13,74.6,78.9,78.5,68.7,72.4,6.973,
2026-07-14,66.1,72.5,75.7,76.2,40,6.973,
