date,theme,code,name,close,taxonomy_version
2026-05-22,ABF載板,3037,欣興,970.0,2026-07-28.9
2026-05-22,ABF載板,3189,景碩,609.0,2026-07-28.9
2026-05-22,ABF載板,8046,南電,934.0,2026-07-28.9
2026-05-22,AI伺服器,2308,台達電,2095.0,2026-07-28.9
2026-05-22,AI伺服器,2317,鴻海,250.0,2026-07-28.9
2026-05-22,AI伺服器,2382,廣達,316.0,2026-07-28.9
2026-05-22,AI伺服器,3017,奇鋐,2545.0,2026-07-28.9
2026-05-22,AI伺服器,3231,緯創,144.5,2026-07-28.9
2026-05-22,AI伺服器,3706,神達,87.8,2026-07-28.9
2026-05-22,AI伺服器,6414,樺漢,350.5,2026-07-28.9
2026-05-22,AI伺服器,6669,緯穎,5525.0,2026-07-28.9
2026-05-22,AI伺服器,8210,勤誠,1345.0,2026-07-28.9
2026-05-22,CCL銅箔基板,2383,台光電,5005.0,2026-07-28.9
2026-05-22,CCL銅箔基板,4939,亞電,39.55,2026-07-28.9
2026-05-22,CCL銅箔基板,6213,聯茂,262.0,2026-07-28.9
2026-05-22,CCL銅箔基板,6274,台燿,1455.0,2026-07-28.9
2026-05-22,CCL銅箔基板,6672,騰輝電子-KY,193.0,2026-07-28.9
2026-05-22,CCL銅箔基板,8039,台虹,151.0,2026-07-28.9
2026-05-22,CCL銅箔基板,8358,金居,522.0,2026-07-28.9
2026-05-22,IC設計,2363,矽統,66.7,2026-07-28.9
2026-05-22,IC設計,2379,瑞昱,578.0,2026-07-28.9
2026-05-22,IC設計,2388,威盛,88.0,2026-07-28.9
2026-05-22,IC設計,2401,凌陽,30.75,2026-07-28.9
2026-05-22,IC設計,2436,偉詮電,77.6,2026-07-28.9
2026-05-22,IC設計,2454,聯發科,3860.0,2026-07-28.9
2026-05-22,IC設計,2458,義隆,162.0,2026-07-28.9
2026-05-22,IC設計,3014,聯陽,148.0,2026-07-28.9
2026-05-22,IC設計,3034,聯詠,485.5,2026-07-28.9
2026-05-22,IC設計,3035,智原,211.0,2026-07-28.9
2026-05-22,IC設計,3041,揚智,27.15,2026-07-28.9
2026-05-22,IC設計,3094,聯傑,35.35,2026-07-28.9
2026-05-22,IC設計,3122,笙泉,35.85,2026-07-28.9
2026-05-22,IC設計,3135,凌航,211.5,2026-07-28.9
2026-05-22,IC設計,3141,晶宏,77.4,2026-07-28.9
2026-05-22,IC設計,3169,亞信,122.0,2026-07-28.9
2026-05-22,IC設計,3227,原相,233.0,2026-07-28.9
2026-05-22,IC設計,3228,金麗科,211.5,2026-07-28.9
2026-05-22,IC設計,3257,虹冠電,52.8,2026-07-28.9
2026-05-22,IC設計,3259,鑫創,16.35,2026-07-28.9
2026-05-22,IC設計,3268,海德威,17.6,2026-07-28.9
2026-05-22,IC設計,3317,尼克森,76.1,2026-07-28.9
2026-05-22,IC設計,3438,類比科,71.4,2026-07-28.9
2026-05-22,IC設計,3443,創意,5140.0,2026-07-28.9
2026-05-22,IC設計,3527,聚積,61.3,2026-07-28.9
2026-05-22,IC設計,3529,力旺,3625.0,2026-07-28.9
2026-05-22,IC設計,3530,晶相光,69.0,2026-07-28.9
2026-05-22,IC設計,3545,敦泰,61.6,2026-07-28.9
2026-05-22,IC設計,3556,禾瑞亞,54.7,2026-07-28.9
2026-05-22,IC設計,3567,逸昌,28.9,2026-07-28.9
2026-05-22,IC設計,3588,通嘉,63.1,2026-07-28.9
2026-05-22,IC設計,3592,瑞鼎,265.5,2026-07-28.9
2026-05-22,IC設計,3661,世芯-KY,4895.0,2026-07-28.9
2026-05-22,IC設計,4919,新唐,199.5,2026-07-28.9
2026-05-22,IC設計,4923,力士,40.2,2026-07-28.9
2026-05-22,IC設計,4951,精拓科,140.0,2026-07-28.9
2026-05-22,IC設計,4952,凌通,53.9,2026-07-28.9
2026-05-22,IC設計,4961,天鈺,175.5,2026-07-28.9
2026-05-22,IC設計,4966,譜瑞-KY,795.0,2026-07-28.9
2026-05-22,IC設計,4968,立積,119.5,2026-07-28.9
2026-05-22,IC設計,5222,全訊,128.0,2026-07-28.9
2026-05-22,IC設計,5236,凌陽創新,181.0,2026-07-28.9
2026-05-22,IC設計,5269,祥碩,1480.0,2026-07-28.9
2026-05-22,IC設計,5272,笙科,23.2,2026-07-28.9
2026-05-22,IC設計,5274,信驊,17780.0,2026-07-28.9
2026-05-22,IC設計,5299,杰力,107.0,2026-07-28.9
2026-05-22,IC設計,5302,太欣,10.1,2026-07-28.9
2026-05-22,IC設計,5468,凱鈺,17.9,2026-07-28.9
2026-05-22,IC設計,5471,松翰,54.0,2026-07-28.9
2026-05-22,IC設計,5487,通泰,27.65,2026-07-28.9
2026-05-22,IC設計,6103,合邦,36.2,2026-07-28.9
2026-05-22,IC設計,6104,創惟,103.0,2026-07-28.9
2026-05-22,IC設計,6129,普誠,15.9,2026-07-28.9
2026-05-22,IC設計,6138,茂達,318.5,2026-07-28.9
2026-05-22,IC設計,6202,盛群,60.8,2026-07-28.9
2026-05-22,IC設計,6229,研通,27.55,2026-07-28.9
2026-05-22,IC設計,6233,旺玖,26.55,2026-07-28.9
2026-05-22,IC設計,6237,驊訊,54.8,2026-07-28.9
2026-05-22,IC設計,6243,迅杰,36.3,2026-07-28.9
2026-05-22,IC設計,6291,沛亨,541.0,2026-07-28.9
2026-05-22,IC設計,6411,晶焱,94.9,2026-07-28.9
2026-05-22,IC設計,6415,矽力*-KY,562.0,2026-07-28.9
2026-05-22,IC設計,6423,億而得,100.0,2026-07-28.9
2026-05-22,IC設計,6435,大中,231.0,2026-07-28.9
2026-05-22,IC設計,6462,神盾,144.5,2026-07-28.9
2026-05-22,IC設計,6485,點序,106.0,2026-07-28.9
2026-05-22,IC設計,6526,達發,725.0,2026-07-28.9
2026-05-22,IC設計,6533,晶心科,240.0,2026-07-28.9
2026-05-22,IC設計,6568,宏觀,217.0,2026-07-28.9
2026-05-22,IC設計,6643,M31,601.0,2026-07-28.9
2026-05-22,IC設計,6651,全宇昕,137.5,2026-07-28.9
2026-05-22,IC設計,6679,鈺太,335.5,2026-07-28.9
2026-05-22,IC設計,6684,安格,47.75,2026-07-28.9
2026-05-22,IC設計,6693,廣閎科,146.0,2026-07-28.9
2026-05-22,IC設計,6695,芯鼎,56.6,2026-07-28.9
2026-05-22,IC設計,6708,天擎,40.0,2026-07-28.9
2026-05-22,IC設計,6716,應廣,101.5,2026-07-28.9
2026-05-22,IC設計,6719,力智,232.0,2026-07-28.9
2026-05-22,IC設計,6720,久昌,156.0,2026-07-28.9
2026-05-22,IC設計,6732,昇佳電子,181.0,2026-07-28.9
2026-05-22,IC設計,6756,威鋒電子,105.0,2026-07-28.9
2026-05-22,IC設計,6799,來頡,100.5,2026-07-28.9
2026-05-22,IC設計,6907,雅特力-KY,121.5,2026-07-28.9
2026-05-22,IC設計,6962,奕力-KY,39.85,2026-07-28.9
2026-05-22,IC設計,6996,力領科技,194.0,2026-07-28.9
2026-05-22,IC設計,7749,意騰-KY,544.0,2026-07-28.9
2026-05-22,IC設計,8016,矽創,292.0,2026-07-28.9
2026-05-22,IC設計,8024,佑華,12.9,2026-07-28.9
2026-05-22,IC設計,8040,九暘,119.0,2026-07-28.9
2026-05-22,IC設計,8054,安國,111.5,2026-07-28.9
2026-05-22,IC設計,8081,致新,279.5,2026-07-28.9
2026-05-22,IC設計,8227,巨有科技,227.0,2026-07-28.9
2026-05-22,LED光電,2393,億光,65.2,2026-07-28.9
2026-05-22,LED光電,3031,佰鴻,33.75,2026-07-28.9
2026-05-22,LED光電,3596,智易,189.0,2026-07-28.9
2026-05-22,LED光電,3714,富采,81.4,2026-07-28.9
2026-05-22,PCB,2313,華通,278.0,2026-07-28.9
2026-05-22,PCB,2316,楠梓電,153.5,2026-07-28.9
2026-05-22,PCB,2355,敬鵬,65.2,2026-07-28.9
2026-05-22,PCB,2367,燿華,66.8,2026-07-28.9
2026-05-22,PCB,2368,金像電,1330.0,2026-07-28.9
2026-05-22,PCB,2402,毅嘉,65.9,2026-07-28.9
2026-05-22,PCB,3037,欣興,970.0,2026-07-28.9
2026-05-22,PCB,3044,健鼎,490.5,2026-07-28.9
2026-05-22,PCB,3321,同泰,15.95,2026-07-28.9
2026-05-22,PCB,3390,旭軟,28.65,2026-07-28.9
2026-05-22,PCB,3715,定穎投控,174.5,2026-07-28.9
2026-05-22,PCB,4927,泰鼎-KY,56.3,2026-07-28.9
2026-05-22,PCB,4958,臻鼎-KY,516.0,2026-07-28.9
2026-05-22,PCB,5291,邑昇,76.9,2026-07-28.9
2026-05-22,PCB,5355,佳總,6.3,2026-07-28.9
2026-05-22,PCB,5439,高技,387.5,2026-07-28.9
2026-05-22,PCB,5460,同協,15.55,2026-07-28.9
2026-05-22,PCB,5464,霖宏,71.0,2026-07-28.9
2026-05-22,PCB,5498,凱崴,66.8,2026-07-28.9
2026-05-22,PCB,6108,競國,19.45,2026-07-28.9
2026-05-22,PCB,6141,柏承,34.0,2026-07-28.9
2026-05-22,PCB,6153,嘉聯益,19.35,2026-07-28.9
2026-05-22,PCB,6191,精成科,96.8,2026-07-28.9
2026-05-22,PCB,6269,台郡,62.4,2026-07-28.9
2026-05-22,PCB,6924,榮惠-KY創,168.5,2026-07-28.9
2026-05-22,PCB,8046,南電,934.0,2026-07-28.9
2026-05-22,PCB,8155,博智,413.5,2026-07-28.9
2026-05-22,PCB,8213,志超,38.55,2026-07-28.9
2026-05-22,TGV玻璃基板,1802,台玻,70.5,2026-07-28.9
2026-05-22,TGV玻璃基板,2409,友達,22.2,2026-07-28.9
2026-05-22,TGV玻璃基板,2467,志聖,603.0,2026-07-28.9
2026-05-22,TGV玻璃基板,3019,亞光,153.5,2026-07-28.9
2026-05-22,TGV玻璃基板,3167,大量,831.0,2026-07-28.9
2026-05-22,TGV玻璃基板,3362,先進光,120.0,2026-07-28.9
2026-05-22,TGV玻璃基板,3455,由田,293.0,2026-07-28.9
2026-05-22,TGV玻璃基板,3481,群創,44.65,2026-07-28.9
2026-05-22,TGV玻璃基板,3563,牧德,896.0,2026-07-28.9
2026-05-22,TGV玻璃基板,6207,雷科,89.9,2026-07-28.9
2026-05-22,TGV玻璃基板,6438,迅得,169.0,2026-07-28.9
2026-05-22,不鏽鋼特殊鋼,2023,燁輝,13.7,2026-07-28.9
2026-05-22,不鏽鋼特殊鋼,2029,盛餘,20.3,2026-07-28.9
2026-05-22,不鏽鋼特殊鋼,2030,彰源,17.1,2026-07-28.9
2026-05-22,不鏽鋼特殊鋼,2034,允強,19.8,2026-07-28.9
2026-05-22,不鏽鋼特殊鋼,2069,運錩,19.2,2026-07-28.9
2026-05-22,保險,2851,中再保,34.8,2026-07-28.9
2026-05-22,保險,2867,三商壽,7.63,2026-07-28.9
2026-05-22,傳動元件,1597,直得,183.0,2026-07-28.9
2026-05-22,傳動元件,4540,全球傳動,72.6,2026-07-28.9
2026-05-22,傳動元件,4576,大銀微系統,261.5,2026-07-28.9
2026-05-22,傳動元件,8374,羅昇,109.0,2026-07-28.9
2026-05-22,光學鏡頭,2374,佳能,83.4,2026-07-28.9
2026-05-22,光學鏡頭,3008,大立光,3540.0,2026-07-28.9
2026-05-22,光學鏡頭,3019,亞光,153.5,2026-07-28.9
2026-05-22,光學鏡頭,3406,玉晶光,576.0,2026-07-28.9
2026-05-22,光學鏡頭,3441,聯一光,52.2,2026-07-28.9
2026-05-22,光學鏡頭,3504,揚明光,83.4,2026-07-28.9
2026-05-22,光學鏡頭,3630,新鉅科,27.6,2026-07-28.9
2026-05-22,光學鏡頭,4976,佳凌,32.9,2026-07-28.9
2026-05-22,光學鏡頭,5230,雷笛克光學,17.3,2026-07-28.9
2026-05-22,光學鏡頭,6209,今國光,85.8,2026-07-28.9
2026-05-22,光學鏡頭,6498,久禾光,106.5,2026-07-28.9
2026-05-22,光學鏡頭,6517,保勝光學,62.3,2026-07-28.9
2026-05-22,光學鏡頭,6859,伯特光,120.5,2026-07-28.9
2026-05-22,光通訊,3081,聯亞,2710.0,2026-07-28.9
2026-05-22,光通訊,3163,波若威,1145.0,2026-07-28.9
2026-05-22,光通訊,3234,光環,104.0,2026-07-28.9
2026-05-22,光通訊,3363,上詮,852.0,2026-07-28.9
2026-05-22,光通訊,3450,聯鈞,459.5,2026-07-28.9
2026-05-22,光通訊,4903,聯光通,47.55,2026-07-28.9
2026-05-22,光通訊,4908,前鼎,267.0,2026-07-28.9
2026-05-22,光通訊,4977,眾達-KY,219.5,2026-07-28.9
2026-05-22,光通訊,4979,華星光,630.0,2026-07-28.9
2026-05-22,光通訊,6426,統新,268.0,2026-07-28.9
2026-05-22,光通訊,6442,光聖,1875.0,2026-07-28.9
2026-05-22,光通訊,6530,創威,111.5,2026-07-28.9
2026-05-22,光通訊,6588,東典光電,130.5,2026-07-28.9
2026-05-22,光通訊,7717,萊德光電-KY,697.0,2026-07-28.9
2026-05-22,光通訊,8011,台通,18.4,2026-07-28.9
2026-05-22,光通訊,8045,達運光電,71.8,2026-07-28.9
2026-05-22,光電其他,2323,中環,10.2,2026-07-28.9
2026-05-22,光電其他,2349,錸德,13.0,2026-07-28.9
2026-05-22,光電其他,2406,國碩,31.75,2026-07-28.9
2026-05-22,光電其他,2426,鼎元,83.2,2026-07-28.9
2026-05-22,光電其他,2429,銘旺科,48.45,2026-07-28.9
2026-05-22,光電其他,2438,翔耀,22.0,2026-07-28.9
2026-05-22,光電其他,2466,冠西電,50.3,2026-07-28.9
2026-05-22,光電其他,2486,一詮,271.0,2026-07-28.9
2026-05-22,光電其他,2489,瑞軒,51.4,2026-07-28.9
2026-05-22,光電其他,2491,吉祥全,22.15,2026-07-28.9
2026-05-22,光電其他,3024,憶聲,17.6,2026-07-28.9
2026-05-22,光電其他,3038,全台,23.15,2026-07-28.9
2026-05-22,光電其他,3049,精金,12.45,2026-07-28.9
2026-05-22,光電其他,3050,鈺德,12.5,2026-07-28.9
2026-05-22,光電其他,3051,力特,28.2,2026-07-28.9
2026-05-22,光電其他,3066,李洲,20.8,2026-07-28.9
2026-05-22,光電其他,3149,正達,59.1,2026-07-28.9
2026-05-22,光電其他,3168,眾福科,45.35,2026-07-28.9
2026-05-22,光電其他,3230,錦明,32.35,2026-07-28.9
2026-05-22,光電其他,3297,杭特,30.75,2026-07-28.9
2026-05-22,光電其他,3339,泰谷,50.2,2026-07-28.9
2026-05-22,光電其他,3437,榮創,26.15,2026-07-28.9
2026-05-22,光電其他,3490,單井,43.5,2026-07-28.9
2026-05-22,光電其他,3516,亞帝歐,23.1,2026-07-28.9
2026-05-22,光電其他,3523,迎輝,9.99,2026-07-28.9
2026-05-22,光電其他,3531,先益,23.35,2026-07-28.9
2026-05-22,光電其他,3535,晶彩科,127.5,2026-07-28.9
2026-05-22,光電其他,3543,州巧,37.0,2026-07-28.9
2026-05-22,光電其他,3591,艾笛森,26.75,2026-07-28.9
2026-05-22,光電其他,3615,安可,47.55,2026-07-28.9
2026-05-22,光電其他,3623,富晶通,24.3,2026-07-28.9
2026-05-22,光電其他,3666,光耀,27.25,2026-07-28.9
2026-05-22,光電其他,3691,碩禾,143.5,2026-07-28.9
2026-05-22,光電其他,4729,熒茂,25.6,2026-07-28.9
2026-05-22,光電其他,4933,友輝,73.9,2026-07-28.9
2026-05-22,光電其他,4934,太極,17.4,2026-07-28.9
2026-05-22,光電其他,4935,茂林-KY,37.0,2026-07-28.9
2026-05-22,光電其他,4942,嘉彰,37.65,2026-07-28.9
2026-05-22,光電其他,4949,有成精密,98.2,2026-07-28.9
2026-05-22,光電其他,4956,光鋐,48.2,2026-07-28.9
2026-05-22,光電其他,4960,誠美材,35.8,2026-07-28.9
2026-05-22,光電其他,4972,湯石照明,16.4,2026-07-28.9
2026-05-22,光電其他,4995,晶達,48.75,2026-07-28.9
2026-05-22,光電其他,5220,萬達光電,22.5,2026-07-28.9
2026-05-22,光電其他,5234,達興材料,443.5,2026-07-28.9
2026-05-22,光電其他,5243,乙盛-KY,123.0,2026-07-28.9
2026-05-22,光電其他,5244,弘凱,41.2,2026-07-28.9
2026-05-22,光電其他,5245,智晶,26.25,2026-07-28.9
2026-05-22,光電其他,5251,天鉞電,27.1,2026-07-28.9
2026-05-22,光電其他,5315,光聯,22.05,2026-07-28.9
2026-05-22,光電其他,5371,中光電,72.1,2026-07-28.9
2026-05-22,光電其他,5392,能率,44.05,2026-07-28.9
2026-05-22,光電其他,6120,達運,14.7,2026-07-28.9
2026-05-22,光電其他,6164,華興,12.6,2026-07-28.9
2026-05-22,光電其他,6167,久正,11.8,2026-07-28.9
2026-05-22,光電其他,6168,宏齊,30.8,2026-07-28.9
2026-05-22,光電其他,6176,瑞儀,107.5,2026-07-28.9
2026-05-22,光電其他,6222,立軒,20.6,2026-07-28.9
2026-05-22,光電其他,6225,天瀚,25.0,2026-07-28.9
2026-05-22,光電其他,6226,光鼎,13.15,2026-07-28.9
2026-05-22,光電其他,6234,高僑,49.0,2026-07-28.9
2026-05-22,光電其他,6244,茂迪,29.4,2026-07-28.9
2026-05-22,光電其他,6246,臺龍,16.0,2026-07-28.9
2026-05-22,光電其他,6278,台表科,245.0,2026-07-28.9
2026-05-22,光電其他,6405,悅城,62.8,2026-07-28.9
2026-05-22,光電其他,6668,中揚光,39.65,2026-07-28.9
2026-05-22,光電其他,6706,惠特,185.0,2026-07-28.9
2026-05-22,光電其他,6742,澤米,61.5,2026-07-28.9
2026-05-22,光電其他,6899,創為精密,62.5,2026-07-28.9
2026-05-22,光電其他,6916,華凌,17.8,2026-07-28.9
2026-05-22,光電其他,7402,邑錡,96.7,2026-07-28.9
2026-05-22,光電其他,7753,星亞,43.0,2026-07-28.9
2026-05-22,光電其他,8049,晶采,26.8,2026-07-28.9
2026-05-22,光電其他,8064,東捷,132.5,2026-07-28.9
2026-05-22,光電其他,8104,錸寶,35.4,2026-07-28.9
2026-05-22,光電其他,8105,凌巨,17.4,2026-07-28.9
2026-05-22,光電其他,8111,立碁,66.8,2026-07-28.9
2026-05-22,光電其他,8215,明基材,29.35,2026-07-28.9
2026-05-22,光電其他,8240,華宏,65.8,2026-07-28.9
2026-05-22,其他上市櫃,1342,八貫,94.2,2026-07-28.9
2026-05-22,其他上市櫃,1416,廣豐,11.15,2026-07-28.9
2026-05-22,其他上市櫃,1437,勤益控,28.5,2026-07-28.9
2026-05-22,其他上市櫃,1443,立益物流,26.1,2026-07-28.9
2026-05-22,其他上市櫃,1516,川飛,20.75,2026-07-28.9
2026-05-22,其他上市櫃,1584,精剛,19.65,2026-07-28.9
2026-05-22,其他上市櫃,2221,大甲,44.4,2026-07-28.9
2026-05-22,其他上市櫃,2348,海悅,69.0,2026-07-28.9
2026-05-22,其他上市櫃,2496,卓越,64.5,2026-07-28.9
2026-05-22,其他上市櫃,2514,龍邦,12.95,2026-07-28.9
2026-05-22,其他上市櫃,2614,東森,18.1,2026-07-28.9
2026-05-22,其他上市櫃,2724,藝舍-KY,13.95,2026-07-28.9
2026-05-22,其他上市櫃,2904,匯僑,14.25,2026-07-28.9
2026-05-22,其他上市櫃,3040,遠見,39.6,2026-07-28.9
2026-05-22,其他上市櫃,3284,太普高,16.8,2026-07-28.9
2026-05-22,其他上市櫃,4154,樂威科-KY,13.9,2026-07-28.9
2026-05-22,其他上市櫃,4430,耀億,16.9,2026-07-28.9
2026-05-22,其他上市櫃,4529,淳紳,5.78,2026-07-28.9
2026-05-22,其他上市櫃,4541,晟田,44.3,2026-07-28.9
2026-05-22,其他上市櫃,4556,旭然,41.1,2026-07-28.9
2026-05-22,其他上市櫃,5209,新鼎,166.5,2026-07-28.9
2026-05-22,其他上市櫃,5276,達輝-KY,18.9,2026-07-28.9
2026-05-22,其他上市櫃,5284,jpp-KY,410.0,2026-07-28.9
2026-05-22,其他上市櫃,5314,世紀*,67.0,2026-07-28.9
2026-05-22,其他上市櫃,5345,馥鴻,19.4,2026-07-28.9
2026-05-22,其他上市櫃,5398,慕康生醫,17.8,2026-07-28.9
2026-05-22,其他上市櫃,5450,南良,13.0,2026-07-28.9
2026-05-22,其他上市櫃,5481,新華,19.7,2026-07-28.9
2026-05-22,其他上市櫃,5530,龍巖,46.45,2026-07-28.9
2026-05-22,其他上市櫃,5604,中連,31.3,2026-07-28.9
2026-05-22,其他上市櫃,5871,中租-KY,111.0,2026-07-28.9
2026-05-22,其他上市櫃,6179,亞通,25.75,2026-07-28.9
2026-05-22,其他上市櫃,6184,大豐電,46.15,2026-07-28.9
2026-05-22,其他上市櫃,6199,天品,99.3,2026-07-28.9
2026-05-22,其他上市櫃,6464,台數科,78.1,2026-07-28.9
2026-05-22,其他上市櫃,6504,南六,38.55,2026-07-28.9
2026-05-22,其他上市櫃,6585,鼎基,95.3,2026-07-28.9
2026-05-22,其他上市櫃,6592,和潤企業,60.6,2026-07-28.9
2026-05-22,其他上市櫃,6625,必應,73.1,2026-07-28.9
2026-05-22,其他上市櫃,6655,科定,132.5,2026-07-28.9
2026-05-22,其他上市櫃,6721,信實,59.5,2026-07-28.9
2026-05-22,其他上市櫃,6881,潤德,273.0,2026-07-28.9
2026-05-22,其他上市櫃,6901,鑽石投資,14.0,2026-07-28.9
2026-05-22,其他上市櫃,6914,阜爾運通,143.5,2026-07-28.9
2026-05-22,其他上市櫃,6952,大武山,36.75,2026-07-28.9
2026-05-22,其他上市櫃,6957,裕慶-KY,160.5,2026-07-28.9
2026-05-22,其他上市櫃,6958,日盛台駿,17.35,2026-07-28.9
2026-05-22,其他上市櫃,7777,能率亞洲,34.45,2026-07-28.9
2026-05-22,其他上市櫃,8033,雷虎,138.0,2026-07-28.9
2026-05-22,其他上市櫃,8342,益張,92.0,2026-07-28.9
2026-05-22,其他上市櫃,8354,冠好,16.65,2026-07-28.9
2026-05-22,其他上市櫃,8401,白紗科,22.9,2026-07-28.9
2026-05-22,其他上市櫃,8404,百和興業-KY,16.6,2026-07-28.9
2026-05-22,其他上市櫃,8411,福貞-KY,12.0,2026-07-28.9
2026-05-22,其他上市櫃,8421,旭源,13.6,2026-07-28.9
2026-05-22,其他上市櫃,8426,紅木-KY,22.15,2026-07-28.9
2026-05-22,其他上市櫃,8435,鉅邁,55.5,2026-07-28.9
2026-05-22,其他上市櫃,8437,大地-KY,12.35,2026-07-28.9
2026-05-22,其他上市櫃,8442,威宏-KY,40.5,2026-07-28.9
2026-05-22,其他上市櫃,8444,綠河-KY,6.67,2026-07-28.9
2026-05-22,其他上市櫃,8463,潤泰材,21.25,2026-07-28.9
2026-05-22,其他上市櫃,8466,美吉吉-KY,14.1,2026-07-28.9
2026-05-22,其他上市櫃,8481,政伸,40.6,2026-07-28.9
2026-05-22,其他上市櫃,8488,吉源-KY,9.85,2026-07-28.9
2026-05-22,其他上市櫃,8489,三貝德,23.9,2026-07-28.9
2026-05-22,其他上市櫃,8905,裕國,30.3,2026-07-28.9
2026-05-22,其他上市櫃,8906,花王,25.05,2026-07-28.9
2026-05-22,其他上市櫃,8916,光隆,46.5,2026-07-28.9
2026-05-22,其他上市櫃,8921,沈氏,18.45,2026-07-28.9
2026-05-22,其他上市櫃,8929,富堡,14.2,2026-07-28.9
2026-05-22,其他上市櫃,8935,邦泰,20.0,2026-07-28.9
2026-05-22,其他上市櫃,8936,國統,50.2,2026-07-28.9
2026-05-22,其他上市櫃,8937,合騏*,31.3,2026-07-28.9
2026-05-22,其他上市櫃,8942,森鉅,40.8,2026-07-28.9
2026-05-22,其他上市櫃,9103,美德醫療-DR,5.2,2026-07-28.9
2026-05-22,其他上市櫃,9105,泰金寶-DR,6.75,2026-07-28.9
2026-05-22,其他上市櫃,9110,越南控-DR,2.51,2026-07-28.9
2026-05-22,其他上市櫃,9136,巨騰-DR,10.95,2026-07-28.9
2026-05-22,其他上市櫃,9902,台火,13.65,2026-07-28.9
2026-05-22,其他上市櫃,9905,大華,20.7,2026-07-28.9
2026-05-22,其他上市櫃,9917,中保科,112.0,2026-07-28.9
2026-05-22,其他上市櫃,9919,康那香,14.25,2026-07-28.9
2026-05-22,其他上市櫃,9925,新保,40.15,2026-07-28.9
2026-05-22,其他上市櫃,9927,泰銘,67.7,2026-07-28.9
2026-05-22,其他上市櫃,9928,中視,17.95,2026-07-28.9
2026-05-22,其他上市櫃,9929,秋雨,11.4,2026-07-28.9
2026-05-22,其他上市櫃,9938,百和,43.15,2026-07-28.9
2026-05-22,其他上市櫃,9939,宏全,127.0,2026-07-28.9
2026-05-22,其他上市櫃,9940,信義,18.75,2026-07-28.9
2026-05-22,其他上市櫃,9941,裕融,73.5,2026-07-28.9
2026-05-22,其他上市櫃,9942,茂順,117.0,2026-07-28.9
2026-05-22,其他上市櫃,9944,新麗,17.0,2026-07-28.9
2026-05-22,其他上市櫃,9945,潤泰新,23.3,2026-07-28.9
2026-05-22,其他綜合,9907,統一實,15.95,2026-07-28.9
2026-05-22,其他綜合,9911,櫻花,82.7,2026-07-28.9
2026-05-22,其他綜合,9924,福興,41.9,2026-07-28.9
2026-05-22,其他綜合,9933,中鼎,39.3,2026-07-28.9
2026-05-22,其他電子其他,1785,光洋科,144.0,2026-07-28.9
2026-05-22,其他電子其他,2312,金寶,33.1,2026-07-28.9
2026-05-22,其他電子其他,2354,鴻準,60.2,2026-07-28.9
2026-05-22,其他電子其他,2373,震旦行,56.8,2026-07-28.9
2026-05-22,其他電子其他,2390,云辰,10.6,2026-07-28.9
2026-05-22,其他電子其他,2433,互盛電,44.45,2026-07-28.9
2026-05-22,其他電子其他,2459,敦吉,67.1,2026-07-28.9
2026-05-22,其他電子其他,2461,光群雷,16.75,2026-07-28.9
2026-05-22,其他電子其他,2474,可成,187.5,2026-07-28.9
2026-05-22,其他電子其他,2477,美隆電,21.15,2026-07-28.9
2026-05-22,其他電子其他,2482,連宇,16.9,2026-07-28.9
2026-05-22,其他電子其他,2488,漢平,54.4,2026-07-28.9
2026-05-22,其他電子其他,3018,隆銘綠能,9.88,2026-07-28.9
2026-05-22,其他電子其他,3043,科風,21.4,2026-07-28.9
2026-05-22,其他電子其他,3219,倚強科,92.9,2026-07-28.9
2026-05-22,其他電子其他,3285,微端,28.8,2026-07-28.9
2026-05-22,其他電子其他,3303,岱稜,49.35,2026-07-28.9
2026-05-22,其他電子其他,3305,昇貿,146.0,2026-07-28.9
2026-05-22,其他電子其他,3373,熱映,16.9,2026-07-28.9
2026-05-22,其他電子其他,3465,進泰電子,27.75,2026-07-28.9
2026-05-22,其他電子其他,3508,位速,20.1,2026-07-28.9
2026-05-22,其他電子其他,3518,柏騰,35.65,2026-07-28.9
2026-05-22,其他電子其他,3541,西柏,22.9,2026-07-28.9
2026-05-22,其他電子其他,3552,同致,53.3,2026-07-28.9
2026-05-22,其他電子其他,3580,友威科,104.0,2026-07-28.9
2026-05-22,其他電子其他,3617,碩天,200.5,2026-07-28.9
2026-05-22,其他電子其他,3628,盈正,64.4,2026-07-28.9
2026-05-22,其他電子其他,3663,鑫科,86.9,2026-07-28.9
2026-05-22,其他電子其他,4554,橙的,31.8,2026-07-28.9
2026-05-22,其他電子其他,4577,達航科技,134.0,2026-07-28.9
2026-05-22,其他電子其他,4588,玖鼎電力,56.2,2026-07-28.9
2026-05-22,其他電子其他,4760,勤凱,341.0,2026-07-28.9
2026-05-22,其他電子其他,5225,東科-KY,71.2,2026-07-28.9
2026-05-22,其他電子其他,5452,佶優,34.6,2026-07-28.9
2026-05-22,其他電子其他,5489,彩富,40.15,2026-07-28.9
2026-05-22,其他電子其他,5493,三聯,93.4,2026-07-28.9
2026-05-22,其他電子其他,6151,晉倫,49.8,2026-07-28.9
2026-05-22,其他電子其他,6201,亞弘電,47.0,2026-07-28.9
2026-05-22,其他電子其他,6283,淳安,24.6,2026-07-28.9
2026-05-22,其他電子其他,6512,啟發電,19.0,2026-07-28.9
